Id,Label,Desc,DiscX,DiscY,DiscCx,DiscCy
photo0313_path2158,,pink,15.293355,164.1269503,1.11529904,1.07399168
photo0313_path2162,,pink,34.922895,22.4124338,2.2490716,2.0738192
photo0313_path2164,,pink,33.60851405,32.1827801,4.5825778,1.94099636
photo0313_path2268,,pink,20.391555,6.0409638,1.57727098,1.75252342
photo0313_path2270,,pink,21.61830832,3.645844497,1.28518382,2.0446106
photo0313_path2374,,pink,36.763045,3.4267838,2.1322368,2.0738192
photo0313_path2376,,pink,36.952895,4.9310238,1.16834888,1.46043616
photo0313_path2378,,pink,48.081415,29.9044738,2.3951152,1.86935826
photo0313_path2380,,pink,49.76093135,31.7446375,2.3659066,1.6356884
photo0313_path2484,,pink,48.490345,84.2327058,2.0446106,2.219863
photo0313_path2486,,pink,48.43193131,100.180663,2.71069,1.37086974
photo0313_path2590,,pink,42.96988964,111.1047273,1.81094074,2.5703676
photo0313_path2694,,pink,44.81003602,156.407458,2.219863,1.10993146
photo0313_path2798,,pink,46.241275,157.1668838,1.10993146,0.99309654
photo0313_path2800,,pink,47.117535,156.0277438,1.16834888,1.05151396
photo0313_path2802,,pink,70.338465,72.0088538,1.81094074,2.0154018
photo0313_path2830,,pink,77.100285,43.0192038,1.66489716,1.46043616
photo0313_path2832,,pink,64.073195,33.5847838,1.60647964,1.75252342
photo0313_path2836,,pink,91.63163805,24.58849329,1.28518382,2.3366978
photo0313_path2940,,pink,100.379635,63.5237138,1.54806232,1.10993146
photo0313_path2942,,pink,99.036025,158.3936508,1.72331448,1.81094074
photo0313_path2944,,pink,99.532575,171.2600924,1.31439248,2.2490716
photo0313_path2946,,pink,126.156325,138.0789858,2.74562,2.0154018
photo0313_path2948,,pink,109.2298707,134.4424915,1.48964482,2.5119502
photo0313_path3054,,pink,98.291205,33.3803238,1.05151396,0.93467912
photo0313_path3056,,pink,107.784045,13.4161638,3.2129592,1.89856682
photo0313_path3058,,pink,107.345915,11.9557138,1.51885356,2.2490716
photo0313_path3060,,pink,110.777935,10.2324038,1.54806232,1.60647964
photo0313_path3062,,pink,133.064185,154.7425618,2.3659066,2.2782802
photo0313_path3064,,pink,139.4462877,149.2805319,3.5050468,2.2782802
photo0313_path3168,,pink,161.119165,148.7985858,1.81094074,1.54806232
photo0313_path3170,,pink,160.724866,129.3017544,1.48964482,2.219863
photo0313_path3274,,pink,153.890015,95.9600068,1.25597506,1.54806232
photo0313_path3276,,pink,156.139095,56.7911138,1.66489716,1.8401495
photo0313_path3278,,pink,152.122885,50.8763538,1.92777558,1.92777558
photo0313_path3280,,pink,160.710255,49.6641838,1.98619308,1.66489716
photo0313_path3282,,pink,166.420565,48.5688538,1.78173218,1.6356884
photo0313_path3284,,pink,165.8801997,51.35828052,2.0446106,1.25597506
photo0313_path2834,,orange,53.806325,38.0829238,1.69410592,1.98619308
