Id,Label,Desc,DiscX,DiscY,DiscCx,DiscCy
photo0310_path10539,,pink,80.777159,63.900875,1.0946453,1.0120306
photo0310_path13899,,pink,104.725105,139.6172849,0.90876216,1.0120306
photo0310_path14966,,pink,24.361613,118.447257,0.78484006,0.76418638
photo0310_path16350,,pink,84.92855,45.37452,0.51634212,0.72287898
photo0310_path17227,,pink,84.03011403,72.25528577,0.61961054,1.11529904
photo0310_path1882,,pink,4.936823708,58.32437852,1.46641168,0.72287898
photo0310_path4581,,pink,20.26186034,168.6873493,2.5817108,1.36314326
photo0310_path4843,,pink,3.532372285,158.1436424,1.83817806,2.8708624
photo0310_path4947,,pink,6.87827,160.642737,1.0120306,1.59033384
photo0310_path4949,,pink,13.704313,157.802855,1.56968012,1.28052854
photo0310_path4951,,pink,1.198506,153.000873,1.05333796,1.17726012
photo0310_path4953,,pink,3.88348614,154.3743434,1.25987482,1.36314326
photo0310_path5057,,pink,3.76989,153.40362,1.07399168,0.90876216
photo0310_path5059,,pink,0.33105,140.7429108,1.96210022,1.3218359
photo0310_path5061,,pink,16.699098,143.1077577,0.90876216,1.50771904
photo0310_path5063,,pink,25.600837,129.383384,1.52837276,1.52837276
photo0310_path5067,,pink,9.490962,116.123717,0.82614746,0.7022253
photo0310_path5069,,pink,7.466899,107.882897,1.07399168,0.99137688
photo0310_path5173,,pink,28.399411,74.527199,2.2099444,2.9328234
photo0310_path5175,,pink,12.847184,68.46534,0.8468011,1.25987482
photo0310_path5177,,pink,9.398018,67.752785,1.0946453,1.44575796
photo0310_path5179,,pink,3.707927868,57.68410709,3.1721772,2.4013056
photo0310_path5283,,pink,21.934806,65.790688,0.9294159,1.73490962
photo0310_path5285,,pink,3.005705,49.463948,2.4784422,1.7142561
photo0310_path5287,,pink,3.356819,50.341732,1.44575796,0.66091794
photo0310_path5289,,pink,3.367143,51.508663,0.97072316,0.4750348
photo0310_path5291,,pink,14.40653664,38.37291595,1.61098748,2.4990962
photo0310_path5395,,pink,4.719957462,33.33342035,1.73490962,1.05333796
photo0310_path5499,,pink,7.270689,27.684635,2.4990962,1.36314326
photo0310_path5501,,pink,7.952259,25.288815,1.17726012,0.7022253
photo0310_path5503,,pink,1.07458,23.099515,2.044715,0.7435327
