Id,Label,Desc,DiscX,DiscY,DiscCx,DiscCy
photo0932_path1903,,pink,16.866314,172.476114,2.1479834,1.9414463
photo0932_path1905,,pink,18.374029,172.600035,1.85883178,1.9414463
photo0932_path1907,,pink,3.090307,147.567767,1.36314326,1.85883178
photo0932_path1909,,pink,52.700452,156.118396,1.9414463,2.106676
photo0932_path1911,,pink,45.141202,164.255948,2.2719056,2.106676
photo0932_path1913,,pink,12.00783,115.805475,1.75252342,2.0154018
photo0932_path1915,,pink,12.47517,117.105261,1.69410592,1.2267663
photo0932_path1917,,pink,25.794347,109.262726,2.103028,2.1906542
photo0932_path1919,,pink,31.840551,109.627832,2.2782802,2.3951152
photo0932_path1921,,pink,33.855956,108.255017,1.6356884,1.92777558
photo0932_path1923,,pink,20.75584,27.025551,1.48964482,1.46043616
photo0932_path1925,,pink,72.090182,18.890941,1.6356884,1.89856682
photo0932_path1927,,pink,72.966422,19.022381,1.2267663,1.46043616
photo0932_path1929,,pink,71.038662,21.213031,1.16834888,1.05151396
photo0932_path1931,,pink,73.156292,85.311571,1.25597506,1.25597506
photo0932_path1933,,pink,115.435922,1.613971,2.103028,2.0446106
photo0932_path1935,,pink,114.311382,99.375568,1.19755764,1.34360122
photo0932_path2039,,pink,112.748712,108.897607,1.34360122,1.40201864
photo0932_path2041,,pink,121.423702,114.505682,1.46043616,1.69410592
photo0932_path2043,,pink,114.296772,124.363629,1.40201864,1.37280998
photo0932_path2045,,pink,142.687652,167.081386,1.10993146,1.46043616
photo0932_path2047,,pink,142.380962,166.321959,1.78173218,1.40201864
photo0932_path2049,,pink,143.461692,165.080588,1.8401495,1.72331448
photo0932_path2051,,pink,139.766782,153.922858,1.6356884,1.54806232
photo0932_path2053,,pink,138.379372,142.458432,1.8401495,1.46043616
photo0932_path2055,,pink,140.088082,142.107928,1.05151396,1.05151396
photo0932_path2057,,pink,140.774482,142.706708,1.37280998,1.48964482
photo0932_path2059,,pink,129.777402,129.884082,1.40201864,2.0154018
photo0932_path2061,,pink,123.672772,108.298834,1.51885356,1.48964482
photo0932_path2063,,pink,167.135342,16.203731,1.16834888,1.19755764
photo0932_path2065,,pink,169.720332,20.249141,1.31439248,1.40201864
photo0932_path2067,,pink,151.406462,42.710651,1.54806232,1.6356884
photo0932_path2069,,pink,155.831582,62.178251,1.6356884,1.37280998
photo0932_path2071,,pink,163.425852,111.380353,1.51885356,1.46043616
photo0932_path2073,,pink,168.289102,137.960291,2.1906542,2.0446106
photo0932_path2075,,pink,170.260682,173.039964,1.81094074,1.81094074
photo0932_path2077,,pink,162.447352,174.821696,1.31439248,1.2267663
