Id,Label,Desc,DiscX,DiscY,DiscCx,DiscCy
photo1023_path1768,,orange,4.76907,123.2557234,2.3545202,1.52837266
photo1023_path1874,,orange,2.146053,104.316294,1.81752434,1.73490962
photo1023_path1979,,orange,4.397305,88.908645,3.015438,2.3958272
photo1023_path1981,,orange,4.087503178,91.15989416,1.48706532,2.5197496
photo1023_path1983,,orange,6.896401,91.593623,1.90013904,1.48706532
photo1023_path1985,,orange,10.056411,86.347589,2.684979,1.90013904
photo1023_path2197,,orange,46.654742,43.346615,1.9414463,1.65229474
photo1023_path2199,,orange,49.319067,34.899258,2.561057,1.77621688
photo1023_path2517,,orange,61.752586,30.933749,2.3958272,2.2719054
photo1023_path2519,,orange,64.871291,36.221097,3.8415856,2.6023644
photo1023_path2623,,orange,63.322265,41.033401,1.07399158,1.3218359
photo1023_path2625,,orange,60.265521,58.21727,3.221975,2.561057
photo1023_path2737,,orange,65.387634,64.681872,2.0653684,1.77621688
photo1023_path3013,,orange,52.541041,169.189517,1.11529904,1.03268424
photo1023_path3015,,orange,39.425951,164.625058,1.3218359,1.56968012
photo1023_path3017,,orange,32.238467,166.494211,1.3218359,1.46641168
photo1023_path3019,,orange,24.586276,165.39957,1.34248952,1.05333796
photo1023_path3191,,orange,63.73534043,145.9128178,1.60857048,1.67153664
photo1023_path3886,,orange,79.85702744,8.31501916,2.7164112,1.54806232
photo1023_path3990,,orange,89.904829,13.850067,2.0738192,1.16834878
photo1023_path4102,,orange,106.948116,166.407217,0.93467912,1.16834878
photo1023_path4206,,orange,94.251157,153.120953,1.0946453,0.61961054
photo1023_path4208,,orange,94.839788,153.688928,1.52837266,0.72287898
photo1023_path4210,,orange,95.397439,153.141607,0.95006952,1.2392211
photo1023_path4212,,orange,96.97744568,152.935069,1.97164878,1.0168459
photo1023_path4316,,orange,95.077306,96.292337,1.13595266,0.64026422
photo1023_path4318,,orange,101.893021,7.894557,0.88810844,0.68157162
photo1023_path4538,,orange,115.1423608,139.5101719,1.29317818,1.783185
