Id,Label,Desc,DiscX,DiscY,DiscCx,DiscCy
photo0461_path6310,,orange,10.8341272,162.2037726,2.4371348,1.48706532
photo0461_path6356,,orange,13.1679938,158.6306849,1.48706532,1.44575796
photo0461_path6358,,orange,24.2177142,155.1195582,2.1892906,2.1892906
photo0461_path6360,,orange,7.09581,142.809962,1.48706532,1.69360218
photo0461_path6362,,orange,18.5792593,147.3537726,1.07399168,1.28052846
photo0461_path6364,,orange,20.1902462,147.3744261,1.2392211,1.07399168
photo0461_path6366,,orange,20.9131252,147.9114218,1.61098748,1.15660638
photo0461_path6368,,orange,20.7685502,148.5929938,1.07399168,1.69360218
photo0461_path6370,,orange,21.0370472,120.669212,1.61098748,1.28052846
photo0461_path6372,,orange,14.4898295,61.413786,1.56968012,1.3218359
photo0461_path6374,,orange,2.2215399,67.589244,1.2392211,1.28052846
photo0461_path6376,,orange,15.6051283,47.038826,1.48706532,1.73490962
photo0461_path6378,,orange,10.23517026,46.997516,1.2392211,1.48706532
photo0461_path6380,,orange,6.641429,41.503626,1.65229492,0.99137688
photo0461_path6382,,orange,4.2869086,42.164546,1.56968012,0.82614746
photo0461_path6384,,orange,26.0145852,32.663856,1.56968012,2.0653684
photo0461_path6386,,orange,30.2279382,16.120256,1.90013904,1.36314326
photo0461_path6388,,orange,41.0917762,31.858366,1.73490962,1.28052846
photo0461_path6390,,orange,40.84393539,77.29646674,0.99137688,1.52837276
photo0461_path6494,,orange,45.3051272,109.805372,1.90013904,2.0240612
photo0461_path6496,,orange,44.7061712,122.197584,1.28052846,0.86745482
photo0461_path6500,,orange,59.7007482,139.071644,2.106676,1.4044506
photo0461_path6502,,orange,52.1621492,159.1676806,1.4044506,1.52837276
photo0461_path6504,,orange,61.7867682,152.3932717,1.48706532,0.86745482
photo0461_path6608,,orange,65.0087472,66.535899,1.3218359,1.4044506
photo0461_path6610,,orange,66.0001222,66.060863,1.48706532,1.28052846
photo0461_path6612,,orange,63.6662542,46.914896,1.52837276,1.15660638
photo0461_path6614,,orange,57.9864902,43.589656,1.07399168,1.61098748
photo0461_path6616,,orange,58.8952552,41.028596,1.73490962,1.85883178
photo0461_path6618,,orange,60.0105502,40.326376,1.2392211,1.36314326
photo0461_path6620,,orange,60.1757822,42.061286,1.4044506,1.61098748
photo0461_path6622,,orange,60.7334292,41.131866,1.52837276,1.15660638
photo0461_path6624,,orange,62.6542242,38.240346,1.90013904,1.98275376
photo0461_path6626,,orange,69.3253612,12.134096,1.9414463,2.3958274
photo0461_path6628,,orange,100.4711272,22.79139181,1.03268424,1.73490962
photo0461_path6732,,orange,104.2920542,30.515876,1.15660638,1.2392211
photo0461_path6734,,orange,100.7809272,45.076726,1.3218359,1.19791374
photo0461_path6736,,orange,102.7636825,68.06427178,0.91367264,1.49197568
photo0461_path6840,,orange,108.877168,72.71135524,1.73490962,0.95006952
photo0461_path6944,,orange,109.6000515,72.89723818,0.86745482,1.73490962
photo0461_path7048,,orange,110.6533902,73.372276,1.2392211,1.11529904
photo0461_path7050,,orange,117.8821802,74.714763,1.15660638,1.56968012
photo0461_path7052,,orange,107.6792552,42.990706,1.48706532,1.56968012
photo0461_path7054,,orange,120.3399702,5.524906,2.2719056,1.2392211
photo0461_path7056,,orange,126.7426202,6.557596,1.11529904,1.2392211
photo0461_path7058,,orange,126.8665294,7.383748011,1.03268424,1.81752434
photo0461_path7162,,orange,126.0403802,6.867396,1.11529904,0.78484006
photo0461_path7164,,orange,124.8424702,53.214276,1.52837276,1.36314326
photo0461_path7166,,orange,124.8011702,55.197026,0.86745482,0.95006952
photo0461_path7168,,orange,126.7012902,54.453496,0.95006952,0.7022253
photo0461_path7170,,orange,127.1970002,59.369072,1.44575796,0.86745482
photo0461_path7172,,orange,122.3846802,75.27241,1.15660638,0.86745482
photo0461_path7174,,orange,129.8819702,153.095497,1.77621688,1.28052846
photo0461_path7176,,orange,139.1141702,154.3760255,1.3218359,0.86745482
photo0461_path7178,,orange,161.6060302,80.890214,1.11529904,1.19791374
photo0461_path7180,,orange,169.4337802,81.158708,1.90013904,1.48706532
photo0461_path7182,,orange,151.8781502,58.770116,1.2392211,1.3218359
photo0461_path7289,,orange,160.0983039,32.27144382,2.7262866,0.95006952
photo0461_path7393,,orange,167.6575602,26.323176,1.56968012,1.44575796
photo0461_path2046,,pink,10.66889741,67.27944063,2.5197496,1.65229492
photo0461_path2150,,pink,4.0390646,36.360866,1.73490962,2.684979
photo0461_path2152,,pink,0.961666,18.206276,1.85883178,2.0653684
photo0461_path2154,,pink,11.1026251,9.614346,1.73490962,1.98275376
photo0461_path2156,,pink,30.7029732,21.345636,1.9414463,1.81752434
photo0461_path2158,,pink,39.23294309,90.90725347,1.3218359,2.1479834
photo0461_path2262,,pink,42.5788402,100.800365,1.15660638,0.78484006
photo0461_path2264,,pink,31.44650666,118.0874996,1.44575796,2.3132128
photo0461_path2368,,pink,51.41861993,134.1147593,3.5524338,1.4044506
photo0461_path2472,,pink,49.49782654,133.1233833,3.1806676,1.15660638
photo0461_path2576,,pink,61.47696197,135.0028711,1.77621688,1.11529904
photo0461_path2680,,pink,66.2892702,152.765038,1.73490962,2.0240612
photo0461_path2682,,pink,64.2858652,155.5532856,1.61098748,1.81752434
photo0461_path2684,,pink,71.2048532,77.978044,1.16318026,2.6502456
photo0461_path2788,,pink,47.01938556,36.05105546,0.95006952,1.81752434
photo0461_path2892,,pink,93.0771062,8.912116,1.03268424,1.98275376
photo0461_path2894,,pink,87.6451792,35.452106,1.3218359,0.86745482
photo0461_path2896,,pink,92.2509532,36.835906,0.95006952,1.2392211
photo0461_path2898,,pink,92.64337966,45.48978808,1.2392211,1.77621688
photo0461_path3002,,pink,92.2096442,44.952796,1.11529904,1.44575796
photo0461_path3004,,pink,91.6519962,44.167956,1.15660638,1.11529904
photo0461_path3006,,pink,98.9427492,45.655026,1.44575796,1.44575796
photo0461_path3008,,pink,90.68127244,58.70815989,0.95006952,1.61098748
photo0461_path3112,,pink,84.0721012,68.477348,0.95006952,2.230598
photo0461_path3114,,pink,81.7795352,82.707738,1.2392211,2.106676
photo0461_path3116,,pink,94.2750132,83.740422,1.11529904,1.19791374
photo0461_path3118,,pink,89.0289802,96.752238,1.36314326,0.86745482
photo0461_path3120,,pink,83.7003302,137.254121,1.03268424,1.90013904
photo0461_path3122,,pink,82.39914993,148.17992,2.3958274,1.11529904
photo0461_path3226,,pink,86.4885812,161.1091269,0.90876216,1.69360218
photo0461_path3228,,pink,92.0031132,165.074635,1.28052846,1.52837276
photo0461_path3230,,pink,98.52967252,143.7393795,1.9414463,0.90876216
photo0461_path3334,,pink,101.1320382,137.357388,1.19791374,2.106676
photo0461_path3336,,pink,110.0131202,134.156067,1.36314326,1.2392211
photo0461_path3338,,pink,109.8685502,137.501964,0.99137688,1.15660638
photo0461_path3340,,pink,107.9270931,143.5534931,1.4044506,3.0980528
photo0461_path3444,,pink,108.4641002,144.6687933,1.07399168,0.95006952
photo0461_path3446,,pink,106.3780756,143.2849961,1.28052846,3.1393602
photo0461_path3550,,pink,105.4486676,143.2643428,1.15660638,2.767594
photo0461_path3654,,pink,119.7823102,126.245704,1.07399168,1.03268424
photo0461_path3656,,pink,102.6604132,109.826027,1.03268424,0.99137688
photo0461_path3760,,pink,102.3919192,70.108989,1.2392211,1.11529904
photo0461_path3762,,pink,102.1647222,70.997093,0.78484006,0.74353266
photo0461_path3764,,pink,104.2920532,56.04382519,0.90876216,1.90013904
photo0461_path3868,,pink,97.4763372,52.140286,0.99137688,1.28052846
photo0461_path3870,,pink,104.0855157,43.19723233,1.4044506,3.0567456
photo0461_path3974,,pink,101.3385752,43.734236,1.19791374,0.66091794
photo0461_path3976,,pink,106.9770332,39.376306,0.90876216,1.61098748
photo0461_path3978,,pink,103.1147952,28.367896,1.52837276,1.56968012
photo0461_path3980,,pink,128.4775202,4.946606,1.36314326,1.2392211
photo0461_path3982,,pink,119.6790502,30.970256,1.19791374,1.81752434
photo0461_path3984,,pink,120.9595802,33.428046,2.1892906,1.11529904
photo0461_path3986,,pink,128.2090202,44.973456,1.4044506,1.4044506
photo0461_path3988,,pink,121.1248102,47.658436,1.44575796,1.15660638
photo0461_path3990,,pink,130.6461532,53.35884893,2.0653684,1.3218359
photo0461_path4094,,pink,133.8268229,45.40718151,1.81752434,0.95006952
photo0461_path4198,,pink,119.2246602,58.914696,1.11529904,1.52837276
photo0461_path4200,,pink,119.5138257,66.59785842,2.8502084,1.61098748
photo0461_path4306,,pink,125.6066606,102.370048,1.56968012,0.78484006
photo0461_path4410,,pink,127.0111063,100.5525268,1.56968012,0.95006952
photo0461_path4514,,pink,103.8583262,120.442018,1.36314326,1.48706532
photo0461_path4516,,pink,125.2762002,123.292229,1.4044506,0.74353266
photo0461_path4518,,pink,134.6323102,103.030965,0.95006952,0.78484006
photo0461_path4520,,pink,128.1883702,132.896193,1.03268424,0.95006952
photo0461_path4522,,pink,125.172926,133.4744914,1.52837276,0.86745482
photo0461_path4626,,pink,134.1366302,143.016498,1.28052846,1.11529904
photo0461_path4628,,pink,135.3965102,138.989029,1.4044506,0.99137688
photo0461_path4630,,pink,145.9298802,157.0816584,1.15660638,2.891516
photo0461_path4632,,pink,147.7267502,144.6687941,1.19791374,2.5197496
photo0461_path4736,,pink,149.6681972,141.7566212,2.767594,1.07399168
photo0461_path4840,,pink,144.0297502,105.839863,0.90876216,1.9414463
photo0461_path4842,,pink,144.8145902,57.427629,1.48706532,1.36314326
photo0461_path4844,,pink,148.1191656,57.77873799,1.07399168,1.98275376
photo0461_path4948,,pink,161.2342702,5.793416,1.36314326,1.28052846
photo0461_path4950,,pink,160.4081202,6.536946,1.11529904,1.28052846
photo0461_path4952,,pink,166.624879,5.235771926,1.56968012,1.15660638
photo0461_path5056,,pink,159.8711202,60.505022,0.86745482,0.99137688
photo0461_path5058,,pink,160.8831619,67.48596902,1.98275376,1.07399168
photo0461_path5162,,pink,163.3822557,68.55995963,1.03268424,1.4044506
photo0461_path5266,,pink,169.1239611,73.68208372,2.0240612,1.2392211
photo0461_path5370,,pink,168.1532502,77.193205,0.99137688,0.99137688
photo0461_path5372,,pink,162.1636829,77.68889199,0.66091794,1.07399168
photo0461_path5476,,pink,173.1101302,76.67686,1.4044506,1.44575796
photo0461_path5478,,pink,172.1807148,75.18979835,0.95006952,1.9414463
photo0461_path5582,,pink,173.3166796,75.33436471,0.90876216,1.65229492
photo0461_path5686,,pink,171.2513102,80.043413,1.4044506,0.99137688
photo0461_path5688,,pink,172.6144482,99.04480313,1.48706532,3.6350486
photo0461_path5792,,pink,160.3461713,106.6246995,0.99137688,1.61098748
photo0461_path5896,,pink,164.7454002,117.137431,0.78484006,0.66091794
photo0461_path5898,,pink,167.905412,116.0221292,1.3218359,0.74353266
photo0461_path6102,,pink,173.1307902,146.9406988,1.44575796,1.03268424
photo0461_path6104,,pink,157.7851002,162.9473051,0.90876216,1.07399168
photo0461_path6498,,pink,49.8902442,125.274983,1.2392211,0.99137688
photo0461_path7184,,pink,150.8661146,61.06267304,1.85883178,0.86745482
