Id,Label,Desc,DiscX,DiscY,DiscCx,DiscCy
photo0590_path10014,,pink,120.03461,111.192671,1.29085532,1.00686712
photo0590_path10059,,pink,118.61425,63.492441,1.19791374,0.45438108
photo0590_path10614,,pink,70.46605,130.651201,1.41994094,1.41994094
photo0590_path11590,,pink,90.2641,70.490041,1.5748435,1.44575796
photo0590_path11592,,pink,81.93620173,65.42183841,1.16176986,2.2719054
photo0590_path11696,,pink,96.6056,65.358861,2.0911856,1.910466
photo0590_path11886,,pink,156.24415,82.408751,1.3427126,0.78157896
photo0590_path11888,,pink,151.74503,81.647201,0.80161944,1.3427126
photo0590_path11890,,pink,156.94555,93.200541,1.02206488,1.00202426
photo0590_path14766,,pink,131.2736833,150.2157221,1.26255064,3.166397
photo0590_path14984,,pink,151.59474,153.752875,1.38279362,1.3427126
photo0590_path14992,,pink,141.42421,158.652771,2.3246964,2.805668
photo0590_path14994,,pink,140.62257,165.797211,1.9639677,1.0621458
photo0590_path14996,,pink,139.42016,164.654901,1.32267208,1.54311752
photo0590_path15002,,pink,144.95133,171.22818,1.3627531,1.3427126
photo0590_path15004,,pink,148.4484,174.975751,1.70344124,2.104251
photo0590_path15124,,pink,164.2903889,152.2598532,3.9680164,2.0040486
photo0590_path15239,,pink,148.9995,146.177576,1.76356278,1.02206488
photo0590_path15241,,pink,146.9754,143.602368,1.0421053,1.00202426
photo0590_path15243,,pink,145.12167,147.981213,0.82165994,0.70141702
photo0590_path15249,,pink,170.56307,140.045184,2.3647776,0.78157896
photo0590_path15251,,pink,170.51298,140.876861,1.90384616,0.92186242
photo0590_path15253,,pink,169.73139,141.91897,1.5030365,1.32267208
photo0590_path15255,,pink,169.82157,140.936981,0.72145752,0.84170046
photo0590_path15257,,pink,170.04201,139.183441,1.12226724,0.78157896
photo0590_path15471,,pink,174.69142,121.497711,2.2044536,2.0441298
photo0590_path15473,,pink,154.50062,111.317141,1.10222682,1.2024292
photo0590_path15475,,pink,175,104.463601,1.08218622,1.78360328
photo0590_path15479,,pink,169.65123,88.992031,1.3427126,3.1263158
photo0590_path15489,,pink,167.71732,80.364601,1.2024292,2.7054656
photo0590_path15599,,pink,162.26632,66.306221,0.80161944,0.84170046
photo0590_path15603,,pink,173.71945,41.576251,1.10222682,1.08218622
photo0590_path15605,,pink,172.8577,41.466021,0.9018219,1.0621458
photo0590_path17052,,pink,172.52704,33.299531,1.68340092,0.92186242
photo0590_path17054,,pink,169.00993,31.986871,1.42287454,1.0621458
photo0590_path17056,,pink,168.94982,29.932721,1.86376514,1.0421053
photo0590_path17058,,pink,168.06803,7.357131,1.0621458,1.18238878
photo0590_path17060,,pink,160.25226,12.437381,0.98198386,0.84170046
photo0590_path2288,,pink,69.06315,129.772611,1.24073762,1.26906976
photo0590_path2290,,pink,68.02868,128.723971,0.9629036,0.96287766
photo0590_path2502,,pink,133.3078,66.877371,1.00202426,0.98198386
photo0590_path3441,,pink,17.75063681,63.13458973,4.356009,2.4936574
photo0590_path3589,,pink,2.136611576,79.8875311,2.281493,0.87858734
photo0590_path3693,,pink,4.751109134,77.77608335,1.13366108,1.7288332
photo0590_path3797,,pink,5.828090376,78.03825435,1.07697802,2.0264192
photo0590_path3901,,pink,6.182367727,68.71388181,3.599374,1.09114886
photo0590_path4015,,pink,17.90159,3.662991,0.65185514,1.07697802
photo0590_path4017,,pink,30.83240312,8.849488074,1.40290566,0.59517212
photo0590_path4123,,pink,23.05266,171.232269,2.1681268,0.90692882
photo0590_path4339,,pink,14.21126,112.649601,0.9843235,1.58194848
photo0590_path4554,,pink,34.24047422,170.6654448,1.36039334,0.65185514
photo0590_path4658,,pink,39.75291,2.465561,0.7085382,1.82802848
photo0590_path4764,,pink,37.18799,162.304693,1.07697802,1.04863654
photo0590_path4766,,pink,38.08075,165.826129,0.9352704,1.71466236
photo0590_path4835,,pink,54.46391,64.587081,0.86745482,0.99137688
photo0590_path4837,,pink,53.98886053,62.85218534,3.1393602,1.56968012
photo0590_path4874,,pink,52.6553814,151.4357154,1.16115094,1.9228115
photo0590_path4941,,pink,52.79096,61.509691,1.90013924,1.9414463
photo0590_path5340,,pink,81.64858298,170.982831,2.2645748,1.5030365
photo0590_path5553,,pink,77.51253106,166.8759569,2.7054656,1.26255064
photo0590_path6613,,pink,129.9209762,13.53961545,1.00202426,2.0040486
photo0590_path7033,,pink,155.3222878,15.08271577,2.06417,1.0421053
photo0590_path7133,,pink,74.00228,106.803221,0.86745482,0.82614746
photo0590_path7138,,pink,155.5327,20.774221,0.80161944,1.6433199
photo0590_path7140,,pink,159.60092,24.632011,1.08218622,1.0621458
photo0590_path7142,,pink,138.80253,27.953831,1.46295558,1.56315794
photo0590_path7144,,pink,138.55048,26.360631,0.88178138,1.88380584
photo0590_path7147,,pink,142.2725,25.134451,1.10222682,1.38279362
photo0590_path7677,,pink,164.15014,29.511881,1.00202426,1.00202426
photo0590_path8292,,pink,116.23908,61.385771,1.8194767,0.95202188
photo0590_path8318,,pink,18.72828,103.770231,1.80719738,1.910466
photo0590_path8320,,pink,20.33905,103.917001,1.34248962,2.3235398
photo0590_path8324,,pink,19.9546,101.175631,1.78138028,1.41994094
photo0590_path8558,,pink,127.80558,51.722951,1.65229492,1.18758698
photo0590_path8662,,pink,115.42626,55.182451,1.2134039,1.13595266
photo0590_path8664,,pink,130.3987475,56.19547381,1.72974624,3.4336754
photo0590_path8768,,pink,131.49454,58.395761,1.2134039,1.2392211
photo0590_path8770,,pink,131.4740592,57.09363848,1.09143428,1.68709812
photo0590_path8874,,pink,126.90197,57.505961,1.44575796,1.2392211
photo0590_path8876,,pink,127.50866,60.371681,1.00686712,0.87778158
photo0590_path8878,,pink,130.77736,59.254941,1.03268432,1.75556316
photo0590_path8986,,pink,109.16561,57.660871,1.5490264,1.2392211
photo0590_path9227,,pink,154.72106,50.323921,0.82165994,1.10222682
photo0590_path9229,,pink,155.0216762,42.95904623,1.5030365,0.80161944
photo0590_path9333,,pink,147.7469591,45.3839368,2.024089,0.96194334
photo0590_path9438,,pink,146.8752019,51.065417,1.44291506,0.70141702
photo0590_path9520,,pink,121.90578,104.015511,2.5249264,1.8547802
photo0590_path9522,,pink,122.3324483,110.1988606,1.08431854,1.70392914
photo0590_path9626,,pink,122.3452349,111.4250353,2.0911856,1.2134039
photo0590_path9955,,pink,116.6108451,62.85216875,1.07399168,0.66091794
photo0590_path10302,,orange,94.29578779,117.2854191,2.0911856,0.80033026
photo0590_path10406,,orange,83.59454328,126.0116902,1.34248962,3.6918464
photo0590_path10510,,orange,65.85823614,138.455585,2.8398818,1.31667242
photo0590_path10718,,orange,37.71757,120.732091,0.98105002,1.2392211
photo0590_path10720,,orange,41.60307722,123.3653549,1.41994094,2.0137342
photo0590_path10824,,orange,33.49648,115.000691,1.36830664,1.29085532
photo0590_path10826,,orange,40.78982784,116.3301843,1.13595266,2.0395516
photo0590_path10930,,orange,34.28389,108.262421,1.75556316,1.44575796
photo0590_path10932,,orange,47.37319182,112.1864809,2.4784422,1.29085532
photo0590_path11036,,orange,47.85078,111.605741,0.80033026,1.31667242
photo0590_path11244,,orange,21.80133,97.819401,1.78138028,2.4526252
photo0590_path11246,,orange,35.75547,58.654831,1.2392211,1.11013556
photo0590_path11254,,orange,43.26825,136.415985,1.2392211,1.8846487
photo0590_path11258,,orange,51.43937,68.310441,1.5748435,1.2650382
photo0590_path11262,,orange,59.48139,90.784251,2.0137342,1.60066052
photo0590_path11264,,orange,65.41261,93.590451,1.47157516,1.05850134
photo0590_path11266,,orange,62.73768952,94.8759247,1.18758698,2.5300764
photo0590_path11370,,orange,57.93235,98.271201,2.3235398,0.98105002
photo0590_path11372,,orange,63.19909201,99.13618557,1.29085532,2.2977222
photo0590_path11476,,orange,65.97441,99.058621,0.955233,0.9035987
photo0590_path11478,,orange,77.14029,88.370331,0.7745132,1.2134039
photo0590_path11480,,orange,79.5542,88.977031,1.11013556,1.03268432
photo0590_path11482,,orange,71.69540885,78.47761431,1.70392914,2.2719054
photo0590_path11586,,orange,90.92664,87.557101,1.18758698,1.13595266
photo0590_path11588,,orange,94.24412,86.253331,1.31667242,1.31667242
photo0590_path11698,,orange,82.4328,84.162141,1.2392211,1.00686712
photo0590_path11700,,orange,81.37431,84.355781,0.9294158,0.72287898
photo0590_path11702,,orange,82.21335,82.277511,1.2134039,1.31667242
photo0590_path11704,,orange,83.16859,82.212971,1.2650382,0.41307374
photo0590_path11706,,orange,78.59895,49.825401,1.31667242,1.5232092
photo0590_path11708,,orange,81.49048,50.574111,0.9035987,2.2977222
photo0590_path11710,,orange,75.30728,51.697141,1.34248962,1.18758698
photo0590_path11712,,orange,79.21858,43.371111,1.2650382,2.0911856
photo0590_path11774,,orange,142.65979,74.723221,0.94190292,0.96194334
photo0590_path11884,,orange,158.97273,79.753371,1.22246972,1.32267208
photo0590_path12110,,orange,133.52532,106.177101,1.9715887,1.42392512
photo0590_path12268,,orange,127.829623,136.9557928,4.0892208,2.0811214
photo0590_path12372,,orange,103.91497,147.744781,2.628785,1.0953271
photo0590_path12374,,orange,85.53189208,143.6190934,2.7383176,1.53345786
photo0590_path13159,,orange,148.4615,100.475241,1.44291506,1.88380584
photo0590_path13173,,orange,143.5615966,126.0869739,2.8657896,1.16234818
photo0590_path1325,,orange,30.9336,34.535711,1.2267663,1.10993146
photo0590_path13277,,orange,152.8303252,123.0307979,1.88380584,4.5892712
photo0590_path13702,,orange,49.2399,125.947761,1.93507786,1.9715887
photo0590_path13704,,orange,50.86465,129.014681,2.0446104,1.9715887
photo0590_path14046,,orange,124.1783705,44.47361927,2.4097196,1.35090342
photo0590_path15118,,orange,165.07505,160.907324,1.28259116,1.78360328
photo0590_path15259,,orange,171.36778,133.141235,1.84372482,2.0040486
photo0590_path15261,,orange,171.58824,134.904797,0.76153846,2.1242916
photo0590_path15263,,orange,173.3517868,133.8827418,2.7345306,0.93088684
photo0590_path15367,,orange,173.0511491,132.6302086,2.1643724,0.94190292
photo0590_path15481,,orange,173.46201,88.511081,1.14230776,1.2024292
photo0590_path15483,,orange,174.3438,88.551151,1.22246972,2.2044536
photo0590_path15485,,orange,174.95503,89.543161,1.00202426,0.86174098
photo0590_path15487,,orange,170.60625,84.913801,0.88178138,1.5030365
photo0590_path1628,,orange,16.23844,41.627091,1.70298882,0.9100171
photo0590_path1978,,orange,7.64326,166.300848,1.61546708,1.67215004
photo0590_path2317,,orange,64.2838,146.688513,1.19034414,1.16200256
photo0590_path3354,,orange,5.12796,164.749152,1.03446578,1.1761735
photo0590_path3356,,orange,5.70187,166.55592,1.04863654,1.67215004
photo0590_path3358,,orange,11.95826704,163.8209644,0.6943674,1.33205176
photo0590_path3462,,orange,12.90771,164.954626,2.1681268,0.96361188
photo0590_path3738,,orange,13.005,93.047871,1.61098748,1.15660638
photo0590_path3740,,orange,11.66252,90.073741,1.07399168,0.99137688
photo0590_path4005,,orange,4.36274,63.704511,1.14783182,0.76522126
photo0590_path4007,,orange,5.28383,56.966311,1.09114886,1.0061243
photo0590_path4009,,orange,7.89125,56.612051,1.20451498,1.1761735
photo0590_path4011,,orange,13.09901,16.990611,1.53044252,1.28953952
photo0590_path4171,,orange,34.4107467,136.3451583,4.2352646,1.67950154
photo0590_path5024,,orange,60.28766,6.582161,2.2106392,1.02029504
photo0590_path5026,,orange,60.0325742,7.779602467,1.67215004,0.80773354
photo0590_path5130,,orange,63.32019817,6.81598611,0.56683054,1.31788102
photo0590_path5444,,orange,81.66168758,169.7680724,2.4449394,0.82165994
photo0590_path5810,,orange,129.37759,50.883291,0.91401462,0.87886028
photo0590_path6289,,orange,77.83882,11.275031,0.80161944,0.84170046
photo0590_path6291,,orange,73.21948547,7.858138178,2.304656,1.30263166
photo0590_path6395,,orange,81.12547,2.837991,1.12226724,1.76356278
photo0590_path6505,,orange,111.4367,15.934451,0.9018219,1.22246972
photo0590_path7944,,orange,79.40661218,36.82853239,1.90013924,1.07399168
photo0590_path8070,,orange,13.83675,110.521431,1.49739218,2.5558938
photo0590_path8204,,orange,15.39868,105.822701,1.98791732,1.5232092
photo0590_path8206,,orange,12.92024,120.590091,1.5748435,1.62647762
photo0590_path8208,,orange,14.34019,114.045441,0.9035987,0.82614746
photo0590_path8210,,orange,21.67224,115.594491,1.47157516,1.910466
photo0590_path8212,,orange,23.95678,115.253811,1.31667242,1.8588316
photo0590_path8214,,orange,28.91416785,134.492567,1.60066052,2.7882474
photo0590_path8322,,orange,17.50277,100.672191,2.168637,1.49739218
photo0590_path8326,,orange,16.72827,72.247541,1.70392914,1.60066052
photo0590_path8328,,orange,19.07763,53.130001,1.65229492,2.7624304
photo0590_path8330,,orange,22.07246691,48.19889504,3.3045898,1.98791732
photo0590_path8434,,orange,16.25065,42.764421,2.4009908,2.4268078
photo0590_path8436,,orange,27.37782,32.411761,1.78138028,1.49739218
photo0590_path8438,,orange,66.03164,32.468451,0.64542766,1.5490264
photo0590_path8442,,orange,80.28999,25.260431,1.18758698,1.8588316
photo0590_path8444,,orange,87.88258418,37.30398501,1.13595266,2.1170026
photo0590_path8548,,orange,94.15122,37.691621,2.4784422,1.29085532
photo0590_path8550,,orange,108.45645,39.033871,2.4784422,1.16176986
photo0590_path8552,,orange,116.56302,27.003111,2.1170026,1.05850134
photo0590_path8554,,orange,120.91321,30.062401,1.2650382,1.29085532
photo0590_path8556,,orange,131.3304,36.090721,2.4268078,1.47157516
photo0590_path8880,,orange,125.4957349,65.22529535,2.375174,1.08431854
photo0590_path8984,,orange,132.80198,61.404381,1.49739218,1.34248962
photo0590_path8988,,orange,109.3084,58.822651,1.03268432,1.13595266
photo0590_path8990,,orange,118.08389,65.568061,1.34248962,1.31667242
photo0590_path8992,,orange,115.54324,67.652121,2.4526252,0.87778158
photo0590_path8994,,orange,123.90799,74.919631,2.7624304,1.2650382
photo0590_path8996,,orange,129.0972076,85.03993524,1.67811204,3.7951146
photo0590_path9013,,orange,143.5979927,39.56702136,0.78157896,1.42287454
photo0590_path9100,,orange,130.6850408,83.6328748,1.08431854,2.4784422
photo0590_path9117,,orange,144.97224,37.970441,1.58926096,1.509099
photo0590_path9119,,orange,144.69561,39.715761,0.98198386,2.104251
photo0590_path9121,,orange,146.0813904,39.94071453,2.8511784,1.27049036
photo0590_path9204,,orange,132.9826628,82.2516803,2.2719054,1.2650382
photo0590_path9225,,orange,145.81492,38.598271,1.02206488,1.32267208
photo0590_path9308,,orange,115.0399241,84.44610569,1.29085532,2.1428196
photo0590_path9412,,orange,116.05957,85.130291,1.5748435,1.13595266
photo0590_path9414,,orange,129.71682,80.521931,1.2650382,1.2134039
photo0590_path9730,,orange,116.14995,116.872421,1.44575796,1.00686712
photo0590_path9732,,orange,126.9802013,115.6590427,2.4526252,1.2650382
photo0590_path9836,,orange,118.4864,119.131431,1.5748435,1.49739218
photo0590_path9880,,orange,135.1445974,58.13970756,1.14230776,1.82368432
