Id,Label,Desc,DiscX,DiscY,DiscCx,DiscCy
photo0319_path1817,,pink,20.204894,105.314583,2.292559,1.71425572
photo0319_path1863,,pink,2.484027876,100.1821521,2.292559,1.2392211
photo0319_path1967,,pink,3.733577,99.562533,1.77621688,2.4371348
photo0319_path1969,,pink,4.291228,74.922673,1.73490962,1.4044506
photo0319_path1971,,pink,9.12419,70.626713,1.98275376,1.4044506
photo0319_path1973,,pink,29.788201,52.430833,2.1686368,1.4044506
photo0319_path2077,,pink,22.197972,46.596153,1.77621688,1.34248952
photo0319_path2079,,pink,25.533544,45.088453,1.6316412,1.21856738
photo0319_path2081,,pink,21.289208,14.407383,1.85883178,1.56968012
photo0319_path2083,,pink,35.467968,84.185863,1.59033384,1.92079278
photo0319_path2085,,pink,35.77777,105.097723,2.2099444,2.4371348
photo0319_path2087,,pink,37.553991,125.555197,2.6230178,2.3338666
photo0319_path2089,,pink,45.505657,170.280752,1.92079278,1.4044506
photo0319_path2091,,pink,48.68632307,107.782699,2.7056328,1.69360218
photo0319_path2195,,pink,54.582952,100.512603,1.65229492,1.90013904
photo0319_path2197,,pink,53.137194,100.202803,2.5197496,1.9414463
photo0319_path2199,,pink,60.3556557,51.22258431,1.96210022,1.42510424
photo0319_path2303,,pink,60.500231,15.316163,1.96210022,1.56968012
photo0319_path2305,,pink,74.307221,18.073413,1.98275376,2.0860224
photo0319_path2409,,pink,76.981881,60.165623,1.30118218,1.34248952
photo0319_path2411,,pink,80.22450273,100.2234458,2.3338666,1.65229492
photo0319_path2515,,pink,63.071621,135.665176,1.28052846,1.19791374
photo0319_path2517,,pink,84.530791,152.962637,1.19791374,1.25987482
photo0319_path2519,,pink,81.381121,170.766116,1.42510424,1.42510424
photo0319_path2521,,pink,81.329471,172.965734,1.2392211,1.19791374
photo0319_path2523,,pink,82.857841,171.871087,1.3218359,1.48706532
photo0319_path2525,,pink,97.883401,108.805056,1.71425572,1.92079278
photo0319_path2527,,pink,98.12091347,105.3868839,2.8502084,1.85883178
photo0319_path2631,,pink,103.046821,89.906933,1.46641168,1.79687062
photo0319_path2633,,pink,95.08483767,71.98986641,2.2719056,1.56968012
photo0319_path2739,,pink,118.2066329,1.023779645,1.17726012,2.106676
photo0319_path2843,,pink,119.497481,1.591783,1.61098748,2.0034074
photo0319_path2847,,pink,125.910451,22.978673,1.34248952,1.69360218
photo0319_path2849,,pink,125.972421,24.238543,0.72287898,1.52837276
photo0319_path2953,,pink,117.463101,31.694513,1.71425572,2.1892906
photo0319_path2955,,pink,116.7298904,34.83387803,1.07399168,2.3132128
photo0319_path3059,,pink,129.018841,31.746163,2.230598,2.2512516
photo0319_path3061,,pink,128.481841,43.002423,1.48706532,1.30118218
photo0319_path3063,,pink,129.390601,43.787253,1.48706532,1.38379698
photo0319_path3065,,pink,113.848711,50.045323,1.59033384,1.87948532
photo0319_path3067,,pink,115.377081,49.498003,2.1273296,1.69360218
photo0319_path3069,,pink,116.946761,49.322443,1.79687062,1.87948532
photo0319_path3071,,pink,132.0962292,49.85944695,1.28052846,1.83817788
photo0319_path3175,,pink,108.8401833,58.89544076,1.81752434,1.11529904
photo0319_path3279,,pink,124.444031,54.558153,1.34248952,1.48706532
photo0319_path3281,,pink,124.485361,52.833563,1.42510424,2.2099444
photo0319_path3385,,pink,125.6729274,53.47384322,1.9414463,1.17726012
photo0319_path3489,,pink,124.4543567,55.72508163,1.48706532,2.292559
photo0319_path3593,,pink,122.7607699,54.4135674,1.69360218,0.66091794
photo0319_path3697,,pink,123.1325344,54.88861866,0.82614746,1.69360218
photo0319_path3801,,pink,130.2477272,53.2569721,1.5490264,2.891516
photo0319_path3905,,pink,132.251141,57.222483,3.2426284,2.2719056
photo0319_path3907,,pink,119.0534338,99.74841869,1.71425572,2.3958274
photo0319_path4011,,pink,110.9571926,107.3386394,1.83817788,3.077399
photo0319_path4117,,pink,123.9586787,100.966981,1.56968012,1.03268424
photo0319_path4221,,pink,124.5163338,105.2629496,1.03268424,1.73490962
photo0319_path4223,,pink,125.3011797,105.5417755,1.19791374,1.67294846
photo0319_path4327,,pink,113.797061,138.339828,1.73490962,2.044715
photo0319_path4329,,pink,111.1121015,149.3482351,2.891516,1.5490264
photo0319_path4433,,pink,122.7194575,165.3135491,1.44575796,2.2099444
photo0319_path4537,,pink,139.170121,147.799215,1.25987482,1.67294846
photo0319_path4539,,pink,135.793241,141.344943,3.3045898,3.1393602
photo0319_path4643,,pink,135.173642,137.5446633,1.2392211,2.0653684
photo0319_path4747,,pink,138.488541,49.467023,1.92079278,2.0034074
photo0319_path4749,,pink,137.104751,49.642573,2.3338666,1.90013904
photo0319_path4751,,pink,141.183851,46.926603,2.3132128,1.75556316
photo0319_path4753,,pink,139.417961,34.978463,1.42510424,1.44575796
photo0319_path4755,,pink,121.253041,30.899363,2.230598,1.6316412
photo0319_path4757,,pink,138.736391,17.309233,1.5490264,2.2512516
photo0319_path4759,,pink,140.688161,17.670673,1.48706532,0.99137688
photo0319_path4761,,pink,126.6539843,16.56569812,3.4491658,2.4164812
photo0319_path4865,,pink,141.875751,3.429953,1.38379698,1.21856738
photo0319_path4867,,pink,146.2440189,17.57771841,1.4044506,2.0034074
photo0319_path4971,,pink,155.951241,99.872333,2.0653684,2.1892906
photo0319_path4973,,pink,154.980521,99.035873,1.69360218,1.05333796
photo0319_path4975,,pink,142.691571,137.451718,2.6023644,4.0274684
photo0319_path4977,,pink,152.460771,171.137881,2.0240612,1.5490264
photo0319_path4979,,pink,165.8340502,149.5237977,1.71425572,2.4784422
photo0319_path5088,,pink,167.620581,148.346542,3.0567456,1.81752434
photo0319_path5090,,pink,165.854681,146.849148,1.38379698,1.0946453
photo0319_path5092,,pink,173.207401,48.300083,2.0860224,3.2632824
photo0319_path5094,,pink,168.766851,39.945673,1.67294846,1.59033384
photo0319_path5096,,pink,164.997561,33.759893,1.98275376,1.65229492
photo0319_path5098,,pink,170.966481,15.522693,1.52837276,1.28052846
photo0319_path5100,,pink,150.095931,17.298893,1.50771904,1.44575796
photo0319_path1707,,orange,68.176211,2.093183,1.6356884,1.69410592
photo0319_path1709,,orange,75.741261,27.840683,1.6356884,1.4312274
photo0319_path1813,,orange,75.697451,28.862983,1.19755764,1.66489716
photo0319_path1815,,orange,57.588048,100.920893,1.72331448,1.37280998
