Id,Label,Desc,DiscX,DiscY,DiscCx,DiscCy
photo0933_path2012,,orange,32.4998466,168.007456,3.4698192,3.4285114
photo0933_path2014,,orange,9.470988,156.4000854,3.345897,2.3545202
photo0933_path2016,,orange,5.092405,156.833813,1.85883178,1.48706532
photo0933_path2018,,orange,5.815284,155.7804751,2.4784422,2.3545202
photo0933_path2020,,orange,13.188648,157.4534236,2.1892906,2.3958274
photo0933_path2022,,orange,4.286912,150.3485557,2.891516,1.56968012
photo0933_path2024,,orange,4.32821669,151.2366625,1.90013904,2.6023644
photo0933_path2128,,orange,20.396786,144.957944,1.90013904,1.9414463
photo0933_path2130,,orange,13.890876,139.856484,1.77621688,1.56968012
photo0933_path2134,,orange,22.37953943,131.4917405,2.4784422,1.85883178
photo0933_path2258,,orange,29.485464,132.800698,1.4312274,1.57727098
photo0933_path2260,,orange,30.858273,132.800698,1.8401495,1.69410592
photo0933_path2264,,orange,33.13655444,128.9013336,2.6579936,1.54806232
photo0933_path2368,,orange,34.1880676,132.245731,2.3659066,1.92777558
photo0933_path2370,,orange,36.1450527,133.414081,1.95698452,1.75252342
photo0933_path2372,,orange,34.6554077,117.393097,2.1906542,2.1906542
photo0933_path2374,,orange,35.5900871,116.4,1.78173218,1.8401495
photo0933_path2376,,orange,25.133364,89.425742,1.95698452,2.1614454
photo0933_path2378,,orange,28.492367,49.16153,1.4312274,1.48964482
photo0933_path2380,,orange,49.8877563,127.995864,2.5119502,2.0738192
photo0933_path2382,,orange,47.8285411,129.733782,2.0738192,2.628785
photo0933_path2384,,orange,47.8285411,131.968248,2.0738192,2.1906542
photo0933_path2386,,orange,66.77039625,111.6535835,1.2669879,1.915065
photo0933_path2490,,orange,85.59542,106.337595,1.8401495,1.81094074
photo0933_path2492,,orange,90.619318,14.82668,1.8401495,1.81094074
photo0933_path2494,,orange,100.141364,28.3211,1.78173218,1.51885356
photo0933_path2496,,orange,101.1344515,29.82535008,2.0738192,1.19755764
photo0933_path2704,,orange,104.85857,106.877957,1.10993146,1.13914012
photo0933_path2706,,orange,105.340516,107.65199,1.08072272,1.10993146
photo0933_path2708,,orange,105.749439,106.147739,1.48964482,1.19755764
photo0933_path2710,,orange,108.071534,109.638181,1.57727098,1.28518382
photo0933_path2712,,orange,108.962397,111.288474,1.66489716,1.4312274
photo0933_path2714,,orange,109.458948,112.734305,1.54806232,1.6356884
photo0933_path2716,,orange,102.054536,112.354593,1.34360122,1.16834888
photo0933_path2718,,orange,94.781562,129.149607,1.34360122,1.2267663
photo0933_path2720,,orange,100.199775,129.806804,1.89856682,1.72331448
photo0933_path2722,,orange,82.89361,139.109781,2.3951152,2.0446106
photo0933_path2724,,orange,100.740137,151.1875877,2.628785,2.4827416
photo0933_path2728,,orange,151.095983,23.61848,1.2267663,1.10993146
photo0933_path2730,,orange,159.040753,26.71462,1.69410592,1.51885356
photo0933_path2732,,orange,157.215203,84.138968,1.54806232,1.51885356
photo0933_path2734,,orange,144.144303,90.594095,2.0446106,1.92777558
photo0933_path2736,,orange,163.363643,83.627817,1.75252342,1.4312274
photo0933_path2738,,orange,164.999323,83.613211,0.99309654,1.34360122
photo0933_path2740,,orange,164.736453,84.285013,2.74562,1.46043616
photo0933_path2742,,orange,143.443293,125.556934,1.81094074,1.86935826
photo0933_path2744,,orange,149.241213,159.9794139,1.78173218,1.89856682
