Id,Label,Desc,DiscX,DiscY,DiscCx,DiscCy
photo0555_path12012,,orange,152.120381,151.417035,1.65229492,2.0653684
photo0555_path4691,,orange,84.1491005,57.525381,3.015438,1.90013904
photo0555_path6595,,orange,157.882759,12.025311,1.52837276,1.61098748
photo0555_path6597,,orange,145.738393,37.511957,1.44575796,1.11529904
photo0555_path6939,,orange,166.805153,60.933237,1.61098748,1.03268424
photo0555_path7253,,orange,174.343745,6.304242,1.15660638,0.99137688
photo0555_path10082,,pink,149.311476,68.100067,1.48706532,1.81752434
photo0555_path10084,,pink,138.5715634,64.13455897,2.561057,1.65229492
photo0555_path10188,,pink,155.8173918,71.30138722,1.52837276,1.77621688
photo0555_path10292,,pink,152.326918,79.6041694,1.56968012,3.015438
photo0555_path10396,,pink,141.876152,79.43894,1.81752434,1.61098748
photo0555_path10398,,pink,169.903206,71.673155,1.44575796,1.36314326
photo0555_path10400,,pink,162.1580676,69.05013822,1.73490962,2.8089012
photo0555_path10504,,pink,158.35779,73.056951,1.15660638,1.15660638
photo0555_path10506,,pink,159.2252433,72.02426951,1.48706532,2.230598
photo0555_path10610,,pink,158.7915166,70.16543446,1.11529904,1.90013904
photo0555_path10714,,pink,160.0307435,70.41327822,1.03268424,1.65229492
photo0555_path10818,,pink,160.7536196,71.21877349,2.1479834,1.19791374
photo0555_path10922,,pink,165.73116,77.5801086,1.28052846,1.44575796
photo0555_path11039,,pink,157.9034149,42.98518649,2.4784422,1.07399168
photo0555_path11050,,pink,145.9655757,60.12774353,1.56968012,0.82614746
photo0555_path11154,,pink,146.006886,60.953892,0.74353266,1.2392211
photo0555_path11156,,pink,166.144228,84.0860192,1.44575796,1.56968012
photo0555_path11158,,pink,151.748616,90.9223891,2.1479834,2.0240612
photo0555_path11160,,pink,149.497365,90.9636966,1.77621688,1.36314326
photo0555_path11162,,pink,133.2016021,92.22357039,2.3958274,1.15660638
photo0555_path11249,,pink,164.30605,38.730527,1.98275376,1.90013904
photo0555_path11253,,pink,171.9892274,42.94387991,0.74353266,0.74353266
photo0555_path11255,,pink,173.2491003,40.79589303,1.28052846,0.66091794
photo0555_path11257,,pink,169.77928,40.011056,1.11529904,1.2392211
photo0555_path11266,,pink,125.394511,102.116687,1.81752434,2.5197496
photo0555_path11270,,pink,152.202992,129.77197,1.98275376,2.0653684
photo0555_path11272,,pink,148.0102988,134.0059752,2.106676,3.0980528
photo0555_path11376,,pink,146.481924,137.1866474,2.9328234,1.85883178
photo0555_path11480,,pink,124.6303231,133.4070185,1.61098748,3.1393602
photo0555_path11584,,pink,129.4839386,135.0386613,1.56968012,3.015438
photo0555_path11688,,pink,133.077681,146.067731,2.1479834,1.61098748
photo0555_path11690,,pink,133.697292,147.8646,1.4044506,2.0653684
photo0555_path11692,,pink,134.750627,147.306952,1.36314326,1.36314326
photo0555_path11696,,pink,141.173927,141.338037,3.0567456,1.4044506
photo0555_path11800,,pink,141.9587671,143.5686346,3.6350486,1.98275376
photo0555_path11904,,pink,149.290828,144.539355,2.1892906,2.3545202
photo0555_path11906,,pink,151.5627262,149.558202,1.44575796,2.3132128
photo0555_path12010,,pink,156.519618,113.641443,1.19791374,0.86745482
photo0555_path12014,,pink,167.817183,156.188037,1.90013904,1.77621688
photo0555_path12016,,pink,169.4901243,165.4202335,1.36314326,2.7262866
photo0555_path12120,,pink,173.476289,160.773157,2.0653684,1.9414463
photo0555_path12122,,pink,164.5745485,166.55618,1.52837276,2.767594
photo0555_path12226,,pink,153.091102,163.3961695,3.5937412,1.3218359
photo0555_path12332,,pink,149.476704,166.51488,1.81752434,1.19791374
photo0555_path13105,,pink,4.116072,122.460565,1.73490962,1.65229492
photo0555_path16747,,pink,87.4330368,58.330875,1.81752434,1.28052846
photo0555_path19289,,pink,95.7151666,137.186645,1.36314326,1.77621688
photo0555_path20447,,pink,168.065022,115.231775,0.99137688,0.90876216
photo0555_path23073,,pink,96.6652338,141.709802,1.11529904,1.15660638
photo0555_path24918,,pink,152.554109,146.19165,1.77621688,1.28052846
photo0555_path25026,,pink,163.3353249,169.7781596,2.6023644,1.19791374
photo0555_path25100,,pink,119.095135,100.505699,1.28052846,1.44575796
photo0555_path31444,,pink,161.166695,73.924406,0.74353266,1.3218359
photo0555_path32316,,pink,146.481923,162.322174,1.28052846,1.15660638
photo0555_path3297,,pink,24.31537479,167.6095232,3.3872044,1.90013904
photo0555_path3401,,pink,26.545973,167.258411,4.0481224,4.1720448
photo0555_path3403,,pink,35.530324,165.296307,2.9328234,2.8089012
photo0555_path3405,,pink,26.25681785,161.103612,2.3958274,3.9242004
photo0555_path3509,,pink,27.97107786,157.2620269,2.106676,3.5111264
photo0555_path3613,,pink,36.563014,158.976282,2.5197496,2.3132128
photo0555_path3615,,pink,40.59048,154.70097,2.9741306,2.5197496
photo0555_path3617,,pink,41.189436,157.014178,1.85883178,1.9414463
