Id,Label,Desc,DiscX,DiscY,DiscCx,DiscCy
photo0470_path10030,,pink,167.6541959,104.8344439,1.75556316,0.82614736
photo0470_path10121,,pink,123.2368533,158.8578109,1.92777558,0.93467912
photo0470_path10134,,pink,168.852105,105.3301336,1.79687062,0.86745482
photo0470_path10246,,pink,170.3288417,111.8153919,2.230598,1.19791364
photo0470_path10350,,pink,168.149884,114.758541,0.97072316,1.87948532
photo0470_path10352,,pink,173.695404,110.669112,1.2392211,1.34248952
photo0470_path10458,,pink,172.972522,120.169807,2.3958272,1.75556316
photo0470_path10460,,pink,166.817724,129.639522,0.90876216,1.03268424
photo0470_path10570,,pink,174.8107021,131.3227985,0.99137688,2.5404034
photo0470_path10676,,pink,170.4837486,137.0128853,1.25987482,2.1479832
photo0470_path10782,,pink,157.20343,136.300335,1.83817788,0.59895682
photo0470_path10784,,pink,155.6130982,136.1454335,1.79687062,0.78484006
photo0470_path10888,,pink,155.1793703,137.0955042,0.76418634,1.40445052
photo0470_path10992,,pink,155.757672,137.064519,0.64026422,1.34248952
photo0470_path11096,,pink,156.862646,137.219424,0.90876216,1.40445052
photo0470_path11098,,pink,156.521859,139.274465,1.05333796,0.9294159
photo0470_path11166,,pink,113.6941509,28.748788,2.0902082,0.79375
photo0470_path11168,,pink,117.9142554,42.42774812,0.79375,1.16416664
photo0470_path11244,,pink,168.222174,157.511672,1.85883178,0.64026422
photo0470_path11246,,pink,171.8365674,156.5409477,1.36314326,2.3338664
photo0470_path11272,,pink,93.42706585,46.18482858,0.98216762,1.0389163
photo0470_path11350,,pink,165.144769,159.979781,1.2392211,1.28052846
photo0470_path11352,,pink,168.8624415,161.7353483,2.1479832,0.70222526
photo0470_path14709,,pink,24.08999,51.717901,1.53412714,1.0102789
photo0470_path16535,,pink,34.791461,58.453094,1.0102789,0.561266
photo0470_path16759,,pink,41.882122,62.157448,0.67351922,0.63610148
photo0470_path16761,,pink,36.1572092,64.45863899,0.9728611,1.12253198
photo0470_path18340,,pink,133.1013421,149.1011318,1.64041672,0.78052082
photo0470_path18552,,pink,143.506079,148.882851,1.30968752,0.89958334
photo0470_path18554,,pink,144.663629,145.615246,1.24354162,0.76729164
photo0470_path18556,,pink,145.530139,146.263476,1.49489584,0.555625
photo0470_path18558,,pink,140.972692,142.513006,1.11125002,1.17739582
photo0470_path18584,,pink,142.249307,142.539464,0.88635416,1.17739582
photo0470_path23116,,pink,8.110672576,156.6233493,1.0223053,2.5411588
photo0470_path23220,,pink,25.67972384,146.122801,1.67198886,3.9019478
photo0470_path23428,,pink,29.097143,131.810537,1.34360122,1.69410592
photo0470_path23430,,pink,20.96251218,128.2324635,1.60647964,2.5995762
photo0470_path23534,,pink,18.23150021,130.6860023,3.446629,1.31439248
photo0470_path24058,,pink,2.254318718,121.5436701,5.0239002,1.60647964
photo0470_path24162,,pink,3.45189,120.667411,1.2267663,0.67180062
photo0470_path24164,,pink,3.846202225,120.5505748,0.7886355,1.60647964
photo0470_path24270,,pink,5.62794,117.936394,1.19755764,0.8178442
photo0470_path24284,,pink,28.323114,120.959496,1.54806232,1.54806232
photo0470_path24286,,pink,14.87249448,113.8763815,2.8040372,1.10993146
photo0470_path24704,,pink,27.651312,113.146165,1.48964482,1.6356884
photo0470_path24706,,pink,0.98374,111.05774,1.13914012,1.08072272
photo0470_path24920,,pink,11.36745,90.3487555,1.05151396,1.4312274
photo0470_path24922,,pink,13.558105,94.2627249,1.6356884,1.13914012
photo0470_path24924,,pink,7.02995,84.609243,0.67180062,0.58417444
photo0470_path24926,,pink,10.40356185,84.27334097,1.10993146,1.95698452
photo0470_path25030,,pink,15.281421,79.979661,1.6356884,1.13914012
photo0470_path25032,,pink,15.44207414,81.16261382,0.84705296,1.98619308
photo0470_path25136,,pink,16.56660333,81.07498985,0.99309654,2.2782802
photo0470_path25240,,pink,10.9001049,69.77121132,2.2782802,1.16834888
photo0470_path25350,,pink,5.48189865,73.11560763,0.84705296,1.72331448
photo0470_path25884,,pink,29.11175098,54.69951266,2.1906542,1.10993146
photo0470_path25988,,pink,4.54722,51.632595,2.3659066,1.34360122
photo0470_path25990,,pink,5.8324,49.354314,1.08072272,1.46043616
photo0470_path25992,,pink,7.833200905,49.82164937,1.69410592,0.93467912
photo0470_path26096,,pink,9.07457206,48.59488215,2.198543,1.23465528
photo0470_path26434,,pink,6.840100347,40.50406604,1.86935826,0.93467912
photo0470_path26538,,pink,17.45747,40.57709,0.67180062,0.67180062
photo0470_path26540,,pink,20.53898852,46.85696869,1.6356884,0.90547038
photo0470_path26852,,pink,17.51589425,34.8667924,1.37280998,2.5119502
photo0470_path26956,,pink,20.33452722,35.34873301,1.20014514,2.6329614
photo0470_path27060,,pink,7.45348,35.304922,2.4535326,1.51885356
photo0470_path27062,,pink,8.56341,36.21039,1.81094074,2.103028
photo0470_path27064,,pink,15.149981,30.631521,1.37280998,1.69410592
photo0470_path27076,,pink,23.971008,27.564608,2.1322368,1.40201864
photo0470_path27078,,pink,22.291516,26.454677,1.16834888,1.46043616
photo0470_path27080,,pink,23.036334,25.549203,1.13914012,1.81094074
photo0470_path27082,,pink,23.9271953,24.57070972,1.16834888,1.72331448
photo0470_path27186,,pink,23.08014957,24.00114589,1.57727098,2.0446106
photo0470_path27290,,pink,18.4067543,25.7682769,1.69410592,1.25597506
photo0470_path27394,,pink,17.96861638,23.73826717,1.46043616,0.93467912
photo0470_path27498,,pink,16.96093053,20.02876611,1.25597506,2.6872024
photo0470_path27602,,pink,18.42136004,18.74357482,0.96388778,1.98619308
photo0470_path27706,,pink,20.21769006,20.75897692,1.98619308,1.2267663
photo0470_path27810,,pink,10.41817,16.100179,1.8401495,2.0154018
photo0470_path27812,,pink,15.442065,10.652755,1.8401495,2.0446106
photo0470_path27814,,pink,16.28912278,8.944053829,1.0223053,2.5995762
photo0470_path28130,,pink,15.982428,4.927846,1.40201864,1.57727098
photo0470_path28132,,pink,25.139361,3.000069,2.1322368,1.86935826
photo0470_path28134,,pink,25.080944,9.659658,2.4827416,1.34360122
photo0470_path28238,,pink,24.77424547,4.913237676,1.34360122,2.2490716
photo0470_path28342,,pink,25.460662,5.585042,0.96388778,2.4243238
photo0470_path28344,,pink,26.453753,4.183028,2.3659066,1.60647964
photo0470_path28346,,pink,26.39533923,5.278354455,2.0738192,1.10993146
photo0470_path28719,,pink,132.648187,109.874413,1.44058276,1.81476002
photo0470_path28721,,pink,135.398391,118.153087,1.36574726,1.12253198
photo0470_path28723,,pink,135.716442,116.937009,1.21607638,1.0102788
photo0470_path28725,,pink,136.773492,114.748072,1.68379802,1.68379802
photo0470_path28829,,pink,142.591952,123.447698,2.2109862,0.82653018
photo0470_path28933,,pink,143.274826,124.233468,1.10382308,0.89802552
photo0470_path2911,,pink,107.1492248,115.9461285,1.81752434,0.78484006
photo0470_path29115,,pink,30.280096,29.17109,2.1906542,1.16834888
photo0470_path29433,,pink,38.224871,48.682516,0.96388778,1.69410592
photo0470_path29435,,pink,40.98509753,50.56648014,1.05151396,1.78173218
photo0470_path29547,,pink,41.84674612,63.60817043,2.7748286,1.2267663
photo0470_path29991,,pink,27.2423859,82.12649983,1.48964482,3.3882118
photo0470_path30095,,pink,24.51137767,83.6453528,1.40201864,0.8178442
photo0470_path30128,,pink,172.2080866,122.7086975,1.34703846,0.84189902
photo0470_path3017,,pink,131.882637,112.591198,0.87626162,0.87626162
photo0470_path3019,,pink,131.7073828,110.3713355,1.81094074,0.87626162
photo0470_path30309,,pink,26.775055,86.434788,1.4312274,2.5411588
photo0470_path30521,,pink,43.803735,85.120395,2.3659066,2.3074892
photo0470_path30525,,pink,38.385516,103.1567808,2.0446106,2.4535326
photo0470_path30741,,pink,32.73363,155.265139,2.0154018,1.46043616
photo0470_path30747,,pink,45.673095,146.122811,1.19755764,1.2267663
photo0470_path30749,,pink,45.49784502,149.2773548,1.31439248,1.6356884
photo0470_path30853,,pink,46.30107863,150.6355606,2.103028,1.19755764
photo0470_path30957,,pink,45.73151292,156.0683816,2.1322368,1.13914012
photo0470_path31073,,pink,38.80904912,160.2452249,3.1253332,1.72331448
photo0470_path31286,,pink,42.19725601,167.8541033,1.19755764,2.2782802
photo0470_path3131,,pink,134.219336,90.5532179,1.10993146,0.55496574
photo0470_path3133,,pink,135.635958,89.2388251,1.31439248,0.7886355
photo0470_path3135,,pink,137.359271,90.0420653,2.0738192,0.99309654
photo0470_path31500,,pink,48.49275427,149.477389,1.52837276,1.17726012
photo0470_path31604,,pink,49.649365,144.768346,1.44575796,1.13595276
photo0470_path31606,,pink,50.857605,145.677108,0.8468011,0.97072316
photo0470_path31608,,pink,52.96428397,145.7907026,2.292559,1.15660638
photo0470_path31612,,pink,144.23833,108.948324,1.49670934,1.34703846
photo0470_path31816,,pink,51.384271,142.548076,1.65229492,0.90876216
photo0470_path31818,,pink,57.033056,139.997347,1.0120306,1.50771904
photo0470_path31820,,pink,57.115667,138.840737,1.30118218,1.34248952
photo0470_path31826,,pink,54.110559,117.154369,1.52837276,1.21856738
photo0470_path31828,,pink,52.324017,115.016712,1.17726012,1.36314326
photo0470_path31830,,pink,55.59762468,112.2491171,0.66091794,1.3218359
photo0470_path31954,,pink,139.6640134,104.5423848,0.9167344,1.59025364
photo0470_path32046,,pink,52.468591,85.895016,1.05333796,1.19791374
photo0470_path32048,,pink,45.993664,76.704125,1.28052846,1.52837276
photo0470_path32058,,pink,140.786544,105.197196,1.81476002,1.55283594
photo0470_path3239,,pink,136.424591,85.879822,1.54806232,0.90547038
photo0470_path3241,,pink,143.9604439,88.77148451,0.84705296,1.48964482
photo0470_path32678,,pink,49.10204537,63.77491754,2.6230178,1.19791374
photo0470_path33202,,pink,54.874743,44.081631,1.65229492,1.59033384
photo0470_path33204,,pink,54.864422,42.801101,2.1273296,1.0120306
photo0470_path33206,,pink,54.6475469,41.99560566,1.07399168,1.38379698
photo0470_path33310,,pink,51.941925,40.15743,0.82614746,1.50771904
photo0470_path33312,,pink,52.344671,40.725405,0.8468011,1.28052846
photo0470_path33314,,pink,57.78692,40.942269,1.15660638,1.6316412
photo0470_path33316,,pink,56.712921,37.24526,1.15660638,1.42510424
photo0470_path3347,,pink,141.930438,88.347959,2.0446106,0.93467912
photo0470_path3349,,pink,142.149502,87.311049,1.54806232,1.08072272
photo0470_path3351,,pink,146.5600193,87.3256539,1.1658948,2.3452404
photo0470_path33742,,pink,48.14165,12.316262,1.3218359,1.67294846
photo0470_path33744,,pink,50.785315,12.120052,1.03268424,1.61098748
photo0470_path33746,,pink,55.236187,11.190639,2.7056328,2.230598
photo0470_path34180,,pink,70.705798,19.968453,0.97072316,1.2392211
photo0470_path34182,,pink,63.198184,22.643105,1.3218359,2.7469402
photo0470_path34184,,pink,62.330728,23.252389,1.77621688,1.56968012
photo0470_path34186,,pink,63.332431,23.768728,2.0034074,1.44575796
photo0470_path34290,,pink,61.019217,24.884029,0.59895688,0.99137688
photo0470_path34398,,pink,61.225756,30.770333,1.46641168,1.3218359
photo0470_path34400,,pink,65.294531,30.615426,1.67294846,1.30118218
photo0470_path3455,,pink,133.605952,79.001168,1.05151396,0.52575698
photo0470_path3457,,pink,134.394586,76.7667,2.2782802,1.13914012
photo0470_path34820,,pink,70.736776,40.456905,1.36314326,1.36314326
photo0470_path35030,,pink,67.545782,51.031597,1.38379698,0.95006952
