Id,Label,Desc,DiscX,DiscY,DiscCx,DiscCy
photo0475_path10235,,pink,159.920796,59.311354,0.93467912,0.84705296
photo0475_path10237,,pink,172.392916,57.164504,1.46043616,1.34360122
photo0475_path10239,,pink,157.773956,68.555894,1.54806232,0.87626172
photo0475_path10241,,pink,166.3466962,73.18549569,2.1427044,1.24084206
photo0475_path10345,,pink,153.334205,86.43164631,2.0154018,0.99309654
photo0475_path10449,,pink,171.7503248,85.51155974,2.3951152,1.25597506
photo0475_path10553,,pink,165.353606,96.24577,1.40201864,1.2267663
photo0475_path10555,,pink,165.2367745,102.934564,1.16834888,1.86935826
photo0475_path10659,,pink,154.663216,124.60744,0.99309654,0.75942678
photo0475_path10661,,pink,156.313516,121.818012,0.90547038,0.96388778
photo0475_path10663,,pink,157.3796261,122.4021917,0.6425919,0.96388778
photo0475_path10767,,pink,169.1361304,121.9056345,0.7886355,1.25597506
photo0475_path10871,,pink,172.728826,133.048755,1.25597506,1.34360122
photo0475_path10873,,pink,172.699606,131.880414,0.84705296,1.2267663
photo0475_path10875,,pink,173.488246,132.727466,1.19755764,0.8178442
photo0475_path1706,,pink,33.330193,168.94628,1.28518382,1.05151396
photo0475_path1840,,pink,8.853282,143.111167,1.16834888,1.13914012
photo0475_path1842,,pink,16.301512,140.263312,1.40201864,1.2267663
photo0475_path1844,,pink,32.935875,150.982916,1.31439248,1.6356884
photo0475_path1846,,pink,31.79673361,151.9468044,1.66489716,0.8178442
photo0475_path1990,,pink,21.047923,126.389173,0.90547038,0.93467912
photo0475_path1992,,pink,3.566506,119.948645,1.34360122,1.48964482
photo0475_path1994,,pink,22.654405,122.416785,1.0223053,1.51885356
photo0475_path1996,,pink,27.853557,125.177008,1.66489716,1.25597506
photo0475_path1998,,pink,31.84055,112.471216,1.10993146,1.8401495
photo0475_path2000,,pink,5.581908,108.119116,0.70100932,1.31439248
photo0475_path2002,,pink,3.785568674,106.0891099,0.61338316,1.16834888
photo0475_path2106,,pink,24.129442,109.418903,0.87626172,1.75252342
photo0475_path2108,,pink,25.98420142,110.3827889,1.19755764,2.219863
photo0475_path2212,,pink,33.520055,107.870844,1.4312274,1.28518382
photo0475_path2214,,pink,31.97199071,106.0598967,3.0084984,1.92777558
photo0475_path2318,,pink,7.611913,107.184436,2.7748286,1.0223053
photo0475_path2422,,pink,21.10634,98.290381,1.4312274,1.34360122
photo0475_path2426,,pink,32.483141,93.456334,1.46043616,1.95698452
photo0475_path2428,,pink,31.56306295,92.20036943,1.0223053,1.66489716
photo0475_path2532,,pink,9.875591,80.210194,0.99309654,1.05151396
photo0475_path2536,,pink,14.110857,59.179904,2.103028,1.05151396
photo0475_path2538,,pink,18.448351,59.588814,1.25597506,1.40201864
photo0475_path2540,,pink,29.124138,68.146984,1.75252342,1.10993146
photo0475_path2542,,pink,17.951799,41.479404,1.13914012,1.05151396
photo0475_path2544,,pink,17.426042,31.314784,1.19755764,1.10993146
photo0475_path2546,,pink,12.124657,23.881164,1.10993146,0.90547038
photo0475_path2548,,pink,13.10314811,24.64059481,1.72331448,0.73021812
photo0475_path2652,,pink,11.83256902,24.85965899,0.6425919,0.87626172
photo0475_path2756,,pink,11.774156,22.829654,0.87626172,1.54806232
photo0475_path2758,,pink,9.218401643,20.36151293,1.78173218,0.93467912
photo0475_path2862,,pink,29.124138,21.442234,0.87626172,1.6356884
photo0475_path2864,,pink,29.86895208,20.81424714,1.0223053,1.89856682
photo0475_path2968,,pink,19.470653,9.276804,1.19755764,1.0223053
photo0475_path2970,,pink,20.25929026,10.05083405,1.0223053,1.40201864
photo0475_path3074,,pink,26.13024393,11.26299515,1.72331448,0.73021812
photo0475_path3178,,pink,3.727153,8.531984,0.67180062,0.8178442
photo0475_path3180,,pink,0.397359,10.196874,0.73021812,0.8178442
photo0475_path3182,,pink,11.189983,3.770944,0.99309654,1.05151396
photo0475_path3184,,pink,23.26779,1.930814,1.08072272,0.93467912
photo0475_path3186,,pink,27.3278,0.937724,1.54806232,1.34360122
photo0475_path3188,,pink,28.3793111,1.317417735,1.54806232,0.75942678
photo0475_path3292,,pink,27.12333979,3.186774887,1.72331448,0.93467912
photo0475_path3396,,pink,32.77523072,0.835467853,2.1629846,0.98492116
