Id,Label,Desc,DiscX,DiscY,DiscCx,DiscCy
photo0880_path1801,,orange,3.478888,151.2446557,1.86935826,1.31439248
photo0880_path1905,,orange,2.325141,152.3837957,1.54806232,1.31439248
photo0880_path1907,,orange,0.937721,172.3479579,1.81094074,1.34360122
photo0880_path1909,,orange,23.998017,115.7852657,2.833246,1.78173218
photo0880_path2013,,orange,41.990583,113.5800097,2.1322368,2.2782802
photo0880_path2015,,orange,38.777619,68.3210907,2.1906542,2.1322368
photo0880_path2017,,orange,22.230879,23.2374407,1.86935826,1.75252342
photo0880_path2129,,orange,48.940062,25.2907807,2.1892906,2.3132128
photo0880_path2131,,orange,47.070902,41.9273307,1.71425572,1.92079278
photo0880_path2133,,orange,46.719792,72.0507207,1.71425572,1.11529904
photo0880_path2135,,orange,56.86074275,43.74484516,0.8468011,1.38379698
photo0880_path2275,,orange,57.717882,42.6502107,1.65229492,1.0946453
photo0880_path2277,,orange,57.85213297,41.60718906,1.92079278,1.28052846
photo0880_path2383,,orange,77.163322,28.6986407,2.0034074,1.61098748
photo0880_path2385,,orange,73.042912,99.3548937,2.8502084,2.5197496
photo0880_path2387,,orange,73.693502,112.7797907,1.79687062,1.90013904
photo0880_path2389,,orange,76.977442,143.3162677,2.0034074,2.2099444
photo0880_path2391,,orange,92.808482,32.0652007,1.65229492,1.85883178
photo0880_path2393,,orange,95.813602,23.8966507,1.17726012,1.0946453
photo0880_path2395,,orange,108.701502,28.5230807,2.3751738,2.499096
photo0880_path2397,,orange,103.878862,16.8021207,1.3218359,1.77621688
photo0880_path2399,,orange,118.388072,29.2769407,1.79687062,1.4044506
photo0880_path2401,,orange,111.840862,56.0751007,1.50771904,1.50771904
photo0880_path2403,,orange,121.4138423,66.36063557,1.90013904,1.30118218
photo0880_path2507,,orange,106.109462,102.6801387,1.85883178,0.86745482
photo0880_path2509,,orange,105.8306348,103.0415778,0.80549374,1.46641168
photo0880_path2613,,orange,121.258932,145.0305227,1.5490264,1.30118218
photo0880_path2615,,orange,121.331222,167.6566359,2.1892906,2.3132128
photo0880_path2617,,orange,132.205392,166.4897025,1.59033384,1.38379698
photo0880_path2619,,orange,131.534142,165.1988478,1.48706532,1.52837276
photo0880_path2621,,orange,132.825001,164.9510037,1.30118218,2.3958274
photo0880_path2725,,orange,130.904212,119.5955127,1.79687062,1.65229492
photo0880_path2727,,orange,137.472082,35.3491307,1.79687062,1.52837276
photo0880_path2729,,orange,146.332512,14.1997507,1.6316412,1.69360218
photo0880_path2731,,orange,151.991612,23.9586207,1.46641168,1.5490264
photo0880_path2733,,orange,166.996522,112.6455437,2.4784422,1.83817788
photo0880_path2735,,orange,157.392562,112.1705067,2.4784422,2.3338666
photo0880_path2737,,orange,167.3166763,125.7606312,2.2712816,1.30763034
photo0880_path2841,,orange,160.273742,133.2579217,1.30118218,1.21856738
photo0880_path2843,,orange,156.070712,163.7117812,1.90013904,1.98275376
photo0880_path2845,,orange,174.6566087,156.0348826,1.25597506,1.8401495
