Id,Label,Desc,DiscX,DiscY,DiscCx,DiscCy
photo0322_path2048,,pink,1.288044,161.496724,2.0154018,1.92777558
photo0322_path2050,,pink,36.951892,165.848824,1.54806232,1.34360122
photo0322_path2052,,pink,17.29443421,134.9459942,1.19755764,1.86935826
photo0322_path2156,,pink,15.32283706,133.2226842,1.10993146,2.103028
photo0322_path2260,,pink,28.2477,124.518477,1.66489716,1.69410592
photo0322_path2286,,pink,23.88099812,54.25690113,1.40201864,2.2490716
photo0322_path2390,,pink,13.701753,38.820084,2.3659066,1.75252342
photo0322_path2392,,pink,20.79947,35.139794,1.95698452,1.69410592
photo0322_path2394,,pink,41.274782,40.616424,2.6579936,2.7748286
photo0322_path2396,,pink,16.52039525,7.87343925,2.103028,3.5342552
photo0322_path2500,,pink,30.029432,48.050044,1.4312274,1.28518382
photo0322_path2502,,pink,28.642017,157.845632,1.16834888,1.34360122
photo0322_path2506,,pink,39.741322,169.748189,1.6356884,1.66489716
photo0322_path2508,,pink,47.101922,170.405385,1.92777558,1.81094074
photo0322_path2510,,pink,65.474212,27.078194,1.75252342,1.86935826
photo0322_path2512,,pink,70.907032,152.266768,4.2060558,5.0823178
photo0322_path2514,,pink,69.388182,157.918654,2.0446106,2.5411588
photo0322_path2638,,pink,101.298702,137.866872,2.4243238,1.51885356
photo0322_path2764,,pink,114.720122,16.431604,1.46043616,1.72331448
photo0322_path2766,,pink,120.678702,11.991874,1.6356884,1.54806232
photo0322_path2768,,pink,119.714822,13.014194,0.99309654,1.4312274
photo0322_path2770,,pink,135.764992,27.048984,2.4243238,2.2782802
photo0322_path2772,,pink,105.3003053,56.71043335,1.4312274,2.5995762
photo0322_path2876,,pink,131.7195905,66.0718315,1.34360122,2.219863
photo0322_path2980,,pink,125.585772,94.229034,0.87626172,1.10993146
photo0322_path2982,,pink,123.9646725,128.5784973,3.475838,2.1614454
photo0322_path3089,,pink,126.9439596,149.1414219,1.66489716,3.154542
photo0322_path3193,,pink,141.373072,147.578774,1.37280998,1.31439248
photo0322_path3195,,pink,148.6168284,21.20724267,2.5995762,1.57727098
photo0322_path3299,,pink,167.836182,31.152804,1.72331448,1.60647964
photo0322_path3301,,pink,171.925392,21.703784,1.37280998,1.75252342
photo0322_path3303,,pink,156.853712,72.746014,1.66489716,1.95698452
photo0322_path3305,,pink,156.4447448,133.9675125,2.4243238,1.4312274
photo0322_path3409,,pink,157.277222,158.882546,2.103028,2.3659066
